Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
Date,State,County,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200002,01,001,3,6,Autauga County                ,28,28,1653606,0,0,0,0,0,0,1,5,156250,13,13,690525,0,0,0,0,0,0,0,0,0
200002,01,081,3,6,Lee County                    ,64,64,9783382,7,14,569337,2,6,658488,2,45,2009000,64,64,9783382,7,14,569337,2,6,658488,2,45,2009000
200002,01,113,3,6,Russell County                ,19,19,1311693,1,2,90000,0,0,0,0,0,0,19,19,1311693,1,2,90000,0,0,0,0,0,0
200002,01,125,3,6,Tuscaloosa County             ,122,122,12704454,3,6,432000,0,0,0,0,0,0,122,122,12704454,3,6,432000,0,0,0,0,0,0
200002,02,013,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,016,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,020,4,9,Anchorage Borough             ,70,70,11870107,4,8,979008,0,0,0,0,0,0,70,70,11870107,4,8,979008,0,0,0,0,0,0
200002,02,050,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,060,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,090,4,9,Fairbanks North Star Borough  ,17,17,1631541,0,0,0,1,3,125160,0,0,0,8,8,695000,0,0,0,0,0,0,0,0,0
200002,02,100,4,9,Haines Borough                ,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
200002,02,122,4,9,Kenai Peninsula Borough       ,6,6,884033,0,0,0,0,0,0,0,0,0,1,1,230000,0,0,0,0,0,0,0,0,0
200002,02,150,4,9,Kodiak Island Borough         ,3,3,382413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,170,4,9,Matanuska-Susitna Borough     ,2,2,280480,0,0,0,0,0,0,0,0,0,2,2,280480,0,0,0,0,0,0,0,0,0
200002,02,180,4,9,Nome Census Area              ,1,1,142399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,232,4,9,Skagway-Hoonah-Angoon Census A,6,6,366918,0,0,0,0,0,0,0,0,0,5,5,251500,0,0,0,0,0,0,0,0,0
200002,02,261,4,9,Valdez-Cordova Census Area    ,1,1,171391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,280,4,9,Wrangell-Petersburg Census Are,1,1,120857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,02,282,4,9,Yakutat Borough               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200002,04,013,4,8,Maricopa County               ,4713,4713,615729745,7,14,1287736,28,106,14202075,136,1976,95804227,4289,4289,567177320,7,14,1287736,28,106,14202075,134,1962,95149404
200002,04,015,4,8,Mohave County                 ,261,261,23003153,1,2,104485,0,0,0,1,5,107663,225,225,20188757,1,2,104485,0,0,0,0,0,0
